id-article-new,id-article,Event-id-country,Event-id-no-country,Event Date 1,Event Date 2,Event-Year,datetime precision,Event-Type 1,Event-Type 2,Event-Type 3,Event-Type 4,nbre-event-type,Event-Type-health 1,Event-Type-health 2,Event-Type-health 3,Event-Type-health 4,Event-Type-Social 1,Event-Type-Social 2,Event-Type-Social 3,Event-Type-Social 4,Event-Type-Social 5,Event-Type-Social 6,Event-Type-Social 7,Event-Type-Movements 1,Event-Type-Movements 2,Event-Type-Movements 3,Event-Type-Movements 4,Event-Type-Movements 5,Event-Type-Movements 6,Event-Type Security 1,Event-Type Security 2,Event-Type Security 3,Event-Type Security 4,Number of infected migrants,Number of migrant in quarantine,Number of deaths at sea,Number of deaths when crossing borders,Number of rescued people when crossing borders,Number of arrived people by sea,Number of arrived people through boarders,Number of departed people by sea,Number of departed people through boarders,Number of migrants deaths by COVID -19,Number of migrants healed of COVID-19,Number of people deported on sea,Number of people deported through borders,Actors 1,Actors 2,Actors 3,,Sub-actors 1,Sub-actors 2,Sub-actors 3,Sub-actors 4,Sub-actors 5,Sub-actors 6,Sub-actors 7,City 1,Latitude-city1_degrees,Latitude-city1_minutes,Latitude-city1_seconds,Latitude-city1_direction,Longitude-city1_degrees,Longitude-city1_minutes,Longitude-city1_seconds,Longitude-city1_direction,City 2,Latitude-city 2_degrees,Latitude-city 2_minutes,Latitude-city 2_seconds,Latitude-city 2_direction,Longitude-city 2_degrees,Longitude-city 2_minutes,Longitude-city 2_seconds,Longitude-city 2_direction,City 3,Latitude-City 3_degrees,Latitude-City 3_minutes,Latitude-City 3_seconds,Latitude-City 3_direction,Longitude-City 3_degrees,Longitude-City 3_minutes,Longitude-City 3_seconds,Longitude-City 3_direction,City 4,Latitude-City 4_degrees,Latitude-City 4_minutes,Latitude-City 4_seconds,Latitude-City 4_direction,Longitude-City 4_degrees,Longitude-City 4_minutes,Longitude-City 4_seconds,Longitude-City 4_direction,Geo-precision,Source-Country,Source-date,Source-Type,Language,Source-Name,Notes,Link to the press article,Notes / Quotes
A011ITA,A404,ITA,ITA404,28-08-2020,,2020,Yes,Movements,,,,1,,,,,,,,,,,,Arrival by sea,,,,,,,,,,,,,,,,,,,,,,,Migrants,Authorities,,,,,,,,,,IT-82-Sicilia => Lampedusa,35,31,,N,35,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sure,Tunisia,29-08-2020,Video,Arabic,??????? Fm,??? ??????: ????? ????????? ??? ????????? ?? ??????? ???? ?????? (?????) (Abdelali: La situation des migrants irr‚guliers en Italie est trŠs mauvaise (vid‚o)),https://www.mosaiquefm.net/ar/%D8%AA%D9%88%D9%86%D8%B3-%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1-%D9%88%D8%B7%D9%86%D9%8A%D8%A9/787625/%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%8A-%D9%88%D8%B6%D8%B9%D9%8A%D8%A9-%D8%A7%D9%84%D9%85%D9%87%D8%A7%D8%AC%D8%B1%D9%8A%D9%86-%D8%BA%D9%8A%D8%B1-%D8%A7%D9%84%D9%86%D8%B8%D8%A7%D9%85%D9%8A%D9%8A%D9%86-%D9%81%D9%8A-%D8%A5%D9%8A%D8%B7%D8%A7%D9%84%D9%8A%D8%A7-%D8%B3%D9%8A%D8%A6%D8%A9-%D9%84%D9%84%D8%BA%D8%A7%D9%8A%D8%A9,
A012ITA,A423,ITA,ITA423,01-08-2020,,2020,No,Movements,Health,Social,,3,infections,risk of infections,quarantine,,accomodation,,,,,,,Arrival by sea,,,,,,,,,,,250,,,,1000/240,,,,,,,,Migrants,Authorities,,,Governorate,,,,,,,IT-82-Sicilia => Lampedusa,35,31,,N,12,35,,E,TN-11-Tunis,36,48,3,N,10,10,48,E,IT-RM-Roma,41,53,35,N,12,28,58,E,,,,,,,,,,Sure,Tunisia,20-08-2020,Written press,Arabic,????? ????,"??? ??? ??? ""????????"" ?? ????? #????????? ????????? ?? ????? ????? #?????????",https://bit.ly/3gfNirS,
A013LBY,A424,LBY,LBY424,15-08-2020,,2020,Yes,Movements,Social,,,2,,,,,government actions,,,,,,,Departure by sea,Dying in sea,Rescued at sea,,,,,,,,,,45 (15 aout 2020) / 302 (2020),,7000,,,82 (aout 2020) / 3500 (juillet 2020),,,,,,Migrants,NGO (Non Governmental Organisation),Coast guards,,IOM,UNHCR,Governorate,,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,Tunisia,20-08-2020,Written press,Arabic,????? ????,???? ????? ???? ?? ???? ?????? ????? ????? ????????? ???? ?????? ?????????,https://bit.ly/3l5aVXV,
A014ITA,A430,ITA,ITA430,01-08-2020,,2020,No,Movements,Health,Social,,3,infections,,,,accomodation,,,,,,,Arrival by sea,deportation,,,,,,,,,,,,,,6383,,,,,,,37,Migrants,,,,Governorate,,,,,,,IT-RM-Roma,41,53,35,N,12,28,58,E,TN-51-Sousse,35,50,,N,10,38,,E,,,,,,,,,,,,,,,,,,,Sure,Tunisia,12-08-2020,Written press,Arabic,????? FM,"???? ????????: 24 ?????? ??? ????? ?????? ??????? ??? ?????? ??? ??????? ??????? ????????
",https://diwanfm.net/news/%D9%88%D8%B7%D9%86%D9%8A%D8%A9/%D9%85%D8%AC%D8%AF%D9%8A-%D8%A7%D9%84%D9%83%D8%B1%D8%A8%D8%A7%D8%B9%D9%8A%3A-24-%D9%85%D9%87%D8%A7%D8%AC%D8%B1%D8%A7-%D8%BA%D9%8A%D8%B1-%D9%86%D8%B8%D8%A7%D9%85%D9%8A-%D8%A3%D8%B5%D9%8A%D8%A8%D9%88%D8%A7-%D8%A8%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%A8%D8%B9%D8%AF-%D9%88%D8%B5%D9%88%D9%84%D9%87%D9%85-%D8%A7%D9%84%D9%89-%D8%A7%D9%8A%D8%B7%D8%A7%D9%84%D9%8A%D8%A7-%D8%A7%D9%8A%D8%B7%D8%A7%D9%84%D9%8A%D8%A7-%D9%88%D8%A3%D8%BA%D9%84%D8%A8%D9%87%D9%85-%D8%AA%D9%88%D9%86%D8%B3%D9%8A%D9%8A%D9%88%D9%86,
A015TUN,A432,TUN,TUN432,01-08-2020,,2020,No,Movements,,,,1,,,,,,,,,,,,Departure by sea,Rescued at sea,Dying in sea,,,,,,,,,,3,,14,,,18,,,,,,Coast guards,Migrants,,,,,,,,,,TN-82-M‚denine => Zarzis,33,30,,N,11,7,,E,TN-82-M‚denine => Ben Gardane,33,8,20,N,11,13,,E,,,,,,,,,,,,,,,,,,,Sure,Tunisia,28-08-2020,Written press,Arabic,Radar.tn,?????: ????? ????? ?????? ?????? ???? 14 ???? ???? ?????? ?????? ????? ????? ???? ??? ??????? ??? ??? 15 ???? ?? ????? ????? #?????_???,https://www.radar.tn/2020/08/28/%D9%85%D8%AF%D9%86%D9%8A%D9%86-%D9%88%D8%AD%D8%AF%D8%A7%D8%AA-%D8%A7%D9%84%D8%AD%D8%B1%D8%B3-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1%D9%8A-%D8%A8%D8%AC%D8%B1%D8%AC%D9%8A%D8%B3-%D8%AA%D9%86%D9%82%D8%B0-14/,
A016,A438,,438,01-08-2020,,2020,No,Social,,,,1,,,,,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NGO (Non Governmental Organisation),Migrants,,,IOM,ONU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,Tunisia,20-08-2020,Written press,Arabic,????? ????,????? ?????? ?????? ????? ?????? ??? ???????? ??????????,https://infomi.gr/18ZZ.t,
A017LBY,A439,LBY,LYB439,17-08-2020,,2020,Yes,Movements,Social,,,2,,,,,NGOs actions,,,,,,,Rescued at sea,Dying in sea,,,,,,,,,,,45 (aout2020)/302(2020),,7000 (2020) / 37 (aout2020),,,,,,,,,NGO (Non Governmental Organisation),Migrants,,,IOM,UNHCR,,,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,LY-NQ-An Nuqat al Khams => Zuwara,32,56,,N,12,5,,E,,,,,,,,,,,,,,,,,,,Approximately,Tunisia,20-08-2020,Written press,Arabic,????? ????,?? ???? ???? ??? ??? ?????... 45 ?????? ??? ????? ???? ????? ????? ?????,https://infomi.gr/18ZB.t,
A018LBY,A444,LBY,LYB444,24-03-2020,17-04-2020,2020,Yes,Health,Social,,Security,3,infections,quarantine,access to health care,,government actions,NGOs actions,,,,,,,,,,,,Armed clashes,,,,,,,,,,,,,,,,,Military,NGO (Non Governmental Organisation),Migrants,,Governorate,IOM,UNHCR,,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,LY-NQ-An Nuqat al Khams => Zuwara,32,56,,N,12,5,,E,LY-MB-Al Marqab => Zlitan,32,27,50,N,14,34,21,E,LY-MB-Al Marqab => Khoms,32,38,59,N,14,15,52,E,Sure,Tunisia,23-04-2020,Written press,Arabic,????? ????,?? ?????.. ??????? ??????? ??? ????? ?????? ??????,https://www.infomigrants.net/ar/post/24286/%D9%81%D9%8A-%D9%84%D9%8A%D8%A8%D9%8A%D8%A7-%D9%85%D9%87%D8%A7%D8%AC%D8%B1%D9%88%D9%86-%D9%85%D8%AD%D8%A7%D8%B5%D8%B1%D9%88%D9%86-%D8%A8%D9%8A%D9%86-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8-%D9%88%D9%81%D9%8A%D8%B1%D9%88%D8%B3-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7,"""??? ???? ??? ??? ???? ??? ??? ?????. ??? ?? ??? ???? ???? ?????? ?? ?????? ?????? ???? ?????."
A019LBY,A445,LBY,LYB445,01-04-2020,,2020,No,Health,Social,,Security,3,infections,access to health care,,,NGOs actions,Details on lockdown,,,,,,,,,,,,Armed clashes,,,,,,,,,,,,,,,,,Migrants,NGO (Non Governmental Organisation),,,IOM,UNHCR,Governorate,,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,LY-ZA-Az Zawiyah,32,45,16,N,12,43,47,E,LY-ZA-Az Zawiyah => Sorman,32,45,24,N,12,34,18,E,LY-ZA-Az Zawiyah => Sabratha,32,47,32,N,12,29,3,E,Sure,Qatar,19-04-2020,Written press,Arabic,???????,????? ???? ?? ??????.. ???? ???? ????????? ???????? ???????? ?? ?????,https://www.aljazeera.net/news/politics/2020/4/19/%D9%84%D9%8A%D8%A8%D9%8A%D8%A7-%D8%A3%D8%B3%D9%88%D8%A3-%D9%85%D9%86-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%B5%D8%B1%D8%AE%D8%A9-%D8%A2%D9%84%D8%A7%D9%81,
A020LBY,A446,LBY,LYB446,01-08-2020,,2020,No,Health,Social,,,2,quarantine,,,,NGOs actions,jobs,,,,,,,,,,,,,,,,,,300 (d‚but 2020) 22 (avril2020),,104,,600362,,,,,,,NGO (Non Governmental Organisation),Migrants,,,IOM,ONU,Sea watch 4 ,Croix rouge,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,LY-NQ-An Nuqat al Khams => Zuwara,32,56,,N,12,5,,E,,,,,,,,,,,,,,,,,,,Sure,Libya,25-08-2020,Written press,Arabic,????? ?????,?? ???? ???? ?????.. ®??????¯ ???? ??? ???? ???? ?? ??? ????? ????? ?? ?????,"http://alwasat.ly/news/libya/293373
",
A021LBY,A447,LBY,LYB447,01-05-2020,,2020,No,Health,Social,Movements,Security,4,risk of infections,access to health care,,,Details on lockdown,government actions,,,,,,deportation,,,,,,Killings,Armed clashes,,,,,,,,,654000,,,,,,,Migrants,Coast guards,Military,,UNHCR,,,,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,IT-RM-Roma,41,53,35,N,12,28,58,E,LY-ZA-Az Zawiyah,32,45,24,N,12,34,18,E,,,,,,,,,,Sure,UK,08-05-2020,Written press,Arabic,meo,??????? ?????? ?????? ????? ?????? ????????? ???????? ?? ?????,https://middle-east-online.com/%D8%A5%D8%AC%D8%B1%D8%A7%D8%A1%D8%A7%D8%AA-%D9%85%D9%83%D8%A7%D9%81%D8%AD%D8%A9-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%AA%D9%81%D8%A7%D9%82%D9%85-%D9%85%D8%B9%D8%A7%D9%86%D8%A7%D8%A9-%D8%A7%D9%84%D9%85%D9%87%D8%A7%D8%AC%D8%B1%D9%8A%D9%86-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%82%D9%8A%D9%86-%D9%81%D9%8A-%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,
A022ITA,A448,ITA,ITA448,01-04-2020,,2020,No,Movements,,,,1,,,,,,,,,,,,Arrival by sea,Rescued at sea,,,,,,,,,,,,,100,11000 (italy) / 300 (Lampedusa),,,,,,,,Migrants,Authorities,Coast guards,,Governorate,,,,,,,IT-82-Sicilia => Lampedusa,35,31,,N,12,35,,E,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,TN-11-Tunis,36,48,3,N,10,10,48,E,,,,,,,,,,Sure,France,30-07-2020,Written press,Arabic,france24,???????: ???? ????? ?????? ???? ?? ???? ????????? ??????? ?? ??????? ??????? ?????????,https://www.france24.com/ar/20200730-%D8%A5%D9%8A%D8%B7%D8%A7%D9%84%D9%8A%D8%A7-%D9%81%D9%8A%D8%B1%D9%88%D8%B3-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D9%81%D8%A7%D9%82%D9%85-%D8%A3%D8%B2%D9%85%D8%A9-%D8%AA%D8%AF%D9%81%D9%82-%D8%A7%D9%84%D9%85%D9%87%D8%A7%D8%AC%D8%B1%D9%8A%D9%86-%D8%BA%D9%8A%D8%B1-%D8%A7%D9%84%D8%B4%D8%B1%D8%B9%D9%8A%D9%8A%D9%86,
A023LBY,A449,LBY,LYB449,01-05-2020,,2020,No,Movements,Social,Health,Security,4,risk of infections,access to health care,,,Details on lockdown,,,,,,,deportation,Departure by sea,,,,,Killings,Armed clashes,,,,,,,,654000,,,,,,,,Migrants,Coast guards,Smugglers,,UNHCR,,,,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,IT-RM-Roma,41,53,35,N,12,28,58,E,LY-MI-Misratah,32,22,40,N,15,5,"24,5",E,LY-ZA-Az Zawiyah,32,47,32,N,12,29,3,E,Sure,France,08-05-2020,Written press,Arabic,reuters,???? ?????? ???? ?????? ????????? ????? ??????? ????? ?? ?????,https://fr.reuters.com/article/migrants-corona-libya-ea6-idARAKBN22K202,
A024ITA,A455,ITA,ITA455,,,2020,No,Social,Movements,,,2,,,,,government actions,,,,,,,Deportation,,,,,,,,,,,,,,,,,,,,,,entre 300 et 400,Authorities,Migrants,Police,,Governorate,,,,,,,TN-61-Sfax,34,44,26,N,10,45,37,E,IT-RM-Roma,41,53,35,N,12,28,58,E,IT-82-Sicilia,37,35,"59,85",N,14,0,"55,36",E,TN-11-Tunis,36,48,3,N,10,10,48,E,Sure,Tunisia,04-08-2020,Written press,Arabic,????? ????,"??????? ???? ??? ????? ??????? ?? ???? ???? ???? ?????????
","
https://www.infomigrants.net/ar/post/26441/%D8%A5%D9%8A%D8%B7%D8%A7%D9%84%D9%8A%D8%A7-%D8%AA%D8%AF%D8%B9%D9%88-%D8%A5%D9%84%D9%89-%D8%AA%D9%88%D9%82%D9%8A%D8%B9-%D8%A7%D8%AA%D9%81%D8%A7%D9%82%D9%8A%D8%A9-%D9%85%D8%B9-%D8%AA%D9%88%D9%86%D8%B3-%D9%84%D9%88%D9%82%D9%81-%D8%AA%D8%AF%D9%81%D9%82-%D8%A7%D9%84%D9%85%D9%87%D8%A7%D8%AC%D8%B1%D9%8A%D9%86
",
A025LBY,A456,LBY,LYB456,2020-08-04,,2020,Yes,Movements,Social,,,2,,,,,NGOs actions,,,,,,,Departure by sea,Rescued at sea,Dying in sea,,,,,,,,,,,,2100,,,,,,,,,NGO (Non Governmental Organisation),Migrants,Coast guards,,Sea watch,sea eye,sos mediteranee,,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,IT-82-Sicilia => Lampedusa,35,31,,N,12,35,,E,,,,,,,,,,,,,,,,,,,Sure,Tunisia,04-08-2020,Written press,Arabic,????? ????,?????? ??????? ???? ?? ????? ????? ???? ????????? ?? ???????,https://www.infomigrants.net/ar/post/26433/%D9%85%D9%86%D8%B8%D9%85%D8%A7%D8%AA-%D8%A5%D9%86%D8%B3%D8%A7%D9%86%D9%8A%D8%A9-%D8%AA%D8%AD%D8%B0%D8%B1-%D9%85%D9%86-%D8%AA%D9%81%D8%A7%D9%82%D9%85-%D8%A7%D9%84%D9%88%D8%B6%D8%B9-%D9%88%D8%BA%D8%B1%D9%82-%D8%A7%D9%84%D9%85%D9%87%D8%A7%D8%AC%D8%B1%D9%8A%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D8%AA%D9%88%D8%B3%D8%B7,
A026ITA,A457,ITA,ITA457,2020-07-11,,2020,Yes,Health,Social,,,2,infections,quarantine,,,government actions,accomodation,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,Migrants,Authorities,OSC (Organisation of civil society),,CCL-COVID,,,,,,,IT-82-Sicilia,37,35,"59,85",N,14,0,"55,36",E,IT-MT-Matera,40,40,"11,39",N,16,35,"50,03",E,,,,,,,,,,,,,,,,,,,Sure,Tunisia,23-07-2020,Written press,Arabic,????? ????,???????: ??? ????? ??? ???? ????? 36 ?????? ?????? ?????? ?? ???? ??????,https://www.infomigrants.net/ar/post/26218/%D8%A5%D9%8A%D8%B7%D8%A7%D9%84%D9%8A%D8%A7-%D8%AC%D8%AF%D9%84-%D8%B3%D9%8A%D8%A7%D8%B3%D9%8A-%D8%A8%D8%B9%D8%AF-%D8%AB%D8%A8%D9%88%D8%AA-%D8%A5%D8%B5%D8%A7%D8%A8%D8%A9-36-%D9%85%D9%87%D8%A7%D8%AC%D8%B1%D8%A7-%D8%A8%D9%81%D9%8A%D8%B1%D9%88%D8%B3-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D9%81%D9%8A-%D8%AC%D9%86%D9%88%D8%A8-%D8%A7%D9%84%D8%A8%D9%84%D8%A7%D8%AF,
A027TUN,A458,TUN,TUN458,2020-08-10,,2020,Yes,Social,Movements,Health,,3,risk of infections,quarantine,,,government actions,jobs,,,,,,Departure by sea,Arrival by sea,deportation,,,,,,,,,,,,2918 (2020) / 2639 (2019)/ 84 (lybie),4077,,,,,,,80 par semaine,Authorities,Police,Military,,Governorate,FTDES,,,,,,IT-82-Sicilia => Lampedusa,35,31,,N,12,35,,E,IT-82-Sicilia,35,31,,N,12,35,,E,TN-53-Mahdia,35,30,17,N,11,3,44,E,TN-61-Sfax,34,44,26,N,10,45,37,E,Sure,UK,06-08-2020,Written press,Arabic,?????,?????? ??? ??????? ???? ???? ??????? ??? ???? ????????,https://alarab-co-uk.cdn.ampproject.org/c/s/alarab.co.uk/%D8%A7%D9%84%D9%87%D8%AC%D8%B1%D8%A9-%D8%BA%D9%8A%D8%B1-%D8%A7%D9%84%D8%B4%D8%B1%D8%B9%D9%8A%D8%A9-%D9%85%D8%B5%D8%AF%D8%B1-%D8%A3%D8%B2%D9%85%D8%A9-%D9%85%D8%AA%D9%88%D8%A7%D8%B5%D9%84%D8%A9-%D8%A8%D9%8A%D9%86-%D8%AA%D9%88%D9%86%D8%B3-%D9%88%D8%A5%D9%8A%D8%B7%D8%A7%D9%84%D9%8A%D8%A7?amp&fbclid=IwAR2WY377maIda8mVMCEqa_z5tNlhv11lx-h5UK60UYPbAARFf4t65YR8dgY,
A028TUN,A459,TUN,TUN459,01-06-2020,,2020,No,Movements,Health,Social,,3,quarantine,,,,NGOs actions,,,,,,,Departure by sea,,,,,,,,,,,,,,2918,4077,,5508,,,,,,Migrants,NGO (Non Governmental Organisation),,,FTDES,,,,,,,TN-61-Sfax,34,44,26,N,10,45,37,E,TN-53-Mahdia,35,30,17,N,11,3,44,E,IT-RM-Roma,41,53,35,N,12,28,58,E,,,,,,,,,,Sure,Tunisia,06-08-2020,Video,Arabic,??????? Fm,???????: ?????? ?????? ??? ????? ?????.. (?????),https://www.mosaiquefm.net/ar/%D9%85%D9%8A%D8%AF%D9%8A-%D8%B4%D9%88-%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/778137/%D8%A7%D9%84%D9%87%D8%B0%D9%8A%D9%84%D9%8A-%D8%A7%D9%84%D8%AD%D8%B1%D9%82%D8%A9-%D8%AA%D8%AD%D9%88-%D9%84%D8%AA-%D8%A5%D9%84%D9%89-%D9%85%D8%B4%D8%B1%D9%88%D8%B9-%D8%B9%D8%A7%D8%A6%D9%84%D9%8A,
A029TUN,A460,TUN,TUN460,01-07-2020,,2020,No,Movements,,,,1,,,,,,,,,,,,Departure by sea,deportation,,,,,,,,,,,,,6318,4077 (juillet 2020) / 5968 (aout2020)/ 6200 (2017),,,,,,,80 par semaine,Migrants,Authorities,NGO (Non Governmental Organisation),,Governorate,FTDES,,,,,,IT-RM-Roma,41,53,35,N,12,28,58,E,TN-11-Tunis,36,48,3,N,10,10,48,E,,,,,,,,,,,,,,,,,,,Approximately,Tunisia,06-08-2020,Video,Arabic,Cap Fm,?????? ??????? ?? ??????? ??????? ?????? ?????????? ??????????? ????? ?? ???,https://www.youtube.com/watch?v=PcITy2I0b9k&feature=youtu.be&fbclid=IwAR3ZFHpIgY7rwczHTO9wODM-WUbbK_fVdSclgmygAqwQThkg_QT2nN9zaBY,
A030TUN,A461,TUN,TUN461,,,2020,No,Movements,Social,,,2,,,,,government actions,,,,,,,Departure by sea,deportation,,,,,,,,,,,,,,700 / 11 191 (2020) ,,,,,,,,Authorities,Coast guards,Migrants,,Governorate,FTDES,,,,,,IT-82-Sicilia => Lampedusa,35,31,,N,12,35,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,Tunisia,07-08-2020,Written press,Arabic,sky news ?????,"????? ?????? ??? ??????? ?? ???? ""????"" ???????",https://www.skynewsarabia.com/middle-east/1367089-%D9%85%D9%88%D8%AC%D8%A7%D8%AA-%D8%A7%D9%84%D9%87%D8%AC%D8%B1%D8%A9-%D8%A7%D9%84%D8%B4%D8%B1%D8%B9%D9%8A%D8%A9-%D8%AA%D9%88%D9%86%D8%B3-%D8%AA%D9%88%D9%94%D8%B1%D9%82-%D8%A7%D9%95%D9%8A%D8%B7%D8%A7%D9%84%D9%8A%D8%A7?fbclid=IwAR2Powxg4jc8fwoIgpLag9qkuDBeo7JbYjDhtj4RrSTJYkJOx1s2uqc_YJA,
A031TUN,A462,TUN,TUN462,01-07-2020,,2020,No,Movements,,,,1,,,,,,,,,,,,Departure by sea,,,,,,,,,,,,,,,,,4077,,,,,,Migrants,NGO (Non Governmental Organisation),Police,,FTDES,,,,,,,TN-61-Sfax,34,44,26,N,10,45,37,E,TN-53-Mahdia,35,30,17,N,11,3,44,E,,,,,,,,,,,,,,,,,,,Sure,Tunisia,06-08-2020,Written press,Arabic,????????? ????????,"???? ""??????"" ??? ????? ?????..??????? ?? ??? ?????? ???? ?????",http://alikhbariaattounsia.com/ar/article/6313/%D8%AA%D8%B7%D9%88%D8%B1-%D8%A7%D9%84%D8%AD%D8%B1%D9%82%D8%A9-%D8%A7%D9%84%D9%89-%D9%85%D8%B4%D8%B1%D9%88%D8%B9-%D8%B9%D8%A7%D8%A6%D9%84%D9%8A-%D9%88%D8%AD%D9%83%D9%88%D9%85%D8%A7%D8%AA-%D9%85%D8%A7-%D8%A8%D8%B9%D8%AF-%D8%A7%D9%84%D8%AB%D9%88%D8%B1%D8%A9-%D8%B5%D9%85%D8%A7%D8%A1-%D8%B9%D9%85%D9%8A%D8%A7%D8%A1?fbclid=IwAR32laUDzds0ZXVACptaqgrc5MNlva4kDvvb7V1dW_4f0pJQhui6l0_OArc,
A032TUN,A463,TUN,TUN463,01-07-2020,,2020,No,Movements,,,,1,,,,,,,,,,,,Departure by sea,deportation,,,,,,,,,,,,,,6000 (2017) / 3000 (2019),,4000,,,,,,Migrants,Authorities,Coast guards,,,,,,,,,IT-RM-Roma,41,53,35,N,12,28,58,E,TN-11-Tunis,36,48,3,N,10,10,48,E,,,,,,,,,,,,,,,,,,,Approximately,France,2020-08-14,Video,Arabic,france24,????... ?? ????? ???? ???????,"
https://www.youtube.com/watch?v=sg7g_E8CPFI&fbclid=IwAR1HYl-PnTA2DkrqgDywuMxUeD4_vI7S2gbNkXISBH_HWfvG7GYHu0tvulM
",
A033TUN,A466,TUN,TUN466,2020-08-28,,2020,Yes,Movements,,,,1,,,,,,,,,,,,Departure by sea,deportation,,,,,,,,,,,,,,2675,,3988,,,,,,Migrants,Authorities,,,Governorate,,,,,,,TN-11-Tunis,36,48,3,N,10,10,48,E,IT-82-Sicilia => Lampedusa,35,31,,N,12,35,,E,,,,,,,,,,,,,,,,,,,Sure,Tunisia,2020-08-07,Written press,Arabic,Business news ???? ,????? ????? ??? ???? ?????????,"https://ar.businessnews.com.tn/%d9%82%d9%88%d8%a7%d8%b1%d8%a8_%d8%a7%d9%84%d9%85%d9%88%d8%aa_%d8%b7%d9%88%d9%82_%d9%86%d8%ac%d8%a7%d8%a9_%d8%a7%d9%84%d8%aa%d9%88%d9%86%d8%b3%d9%8a%d9%8a%d9%86,519,13846,3?fbclid=IwAR0a05PGj2Cw6aXLPgZdcs86WsSQW6ZmBzzB_tEbebauDcoKCfnNiBCiiNM",
A034TUN,A469,TUN,TUN469,01-08-2020,,2020,No,Movements,,,,1,,,,,,,,,,,,Departure by sea,,,,,,,,,,,,,,,,,,,,,,,Migrants,NGO (Non Governmental Organisation),,,FTDES,,,,,,,TN-11-Tunis,36,48,3,N,10,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sure,Tunisia,2020-08-06,Written press,Arabic,??????,??? ??????? ???????: ®??????¯ ????? ?? ???? 9 ????? ????? ??????..??? ?? ???,https://www.assarih.com/a178471-%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D8%A7%D9%86-%D8%A7%D9%84%D9%87%D8%B0%D9%8A%D9%84%D9%8A---%D8%A7%D9%84%D8%AD%D8%B1%D9%82%D8%A9--%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D9%81%D9%8A-%D8%AA%D9%88%D9%86%D8%B3-9-%D8%A3%D8%B4%D8%AE%D8%A7%D8%B5-%D9%88%D8%A8%D8%AD%D8%A7%D8%B1-%D9%88%D9%85%D8%AD%D8%B1%D9%91%D9%83..%D9%81%D9%82%D8%B7-%D9%84%D8%A7-%D8%BA%D9%8A%D8%B1-?fbclid=IwAR0556DSlfSkBn1LNGBzqkxYSEHjJ63EUw9zqVWOKjvR04q7JpkCERQuETE,
