,Event Date 1,Event Date 2,Event-Type 1,Event-Type 2,Event-Type 3,Event-Type 4,Event-Type-health 1,Event-Type-health 2,Event-Type-health 3,Event-Type-health 4,Event-Type-Social 1,Event-Type-Social 2,Event-Type-Social 3,Event-Type-Social 4,Event-Type-Social 5,Event-Type-Social 6,Event-Type-Social 7,Event-Type-Movements 1,Event-Type-Movements 2,Event-Type-Movements 3,Event-Type-Movements 4,Event-Type-Movements 5,Event-Type-Movements 6,Event-Type Security 1,Event-Type Security 2,Event-Type Security 3,Event-Type Security 4,Number of infected migrants,Number of migrant in quarantine,Number of deaths at sea,Number of deaths when crossing borders,Number of rescued people when crossing borders,Number of arrived people by sea,Number of arrived people through boarders,Number of migrants deaths by COVID -19,Number of migrants healed of COVID-19,Number of people deported on sea,Number of people deported through borders,City 1,Latitude-city1_degrees,Latitude-city1_minutes,Latitude-city1_seconds,Latitude-city1_direction,Longitude-city1_degrees,Longitude-city1_minutes,Longitude-city1_seconds,Longitude-city1_direction,City 2,Latitude-city 2_degrees,Latitude-city 2_minutes,Latitude-city 2_seconds,Latitude-city 2_direction,Longitude-city 2_degrees,Longitude-city 2_minutes,Longitude-city 2_seconds,Longitude-city 2_direction,City 3,Latitude-City 3_degrees,Latitude-City 3_minutes,Latitude-City 3_seconds,Latitude-City 3_direction,Longitude-City 3_degrees,Longitude-City 3_minutes,Longitude-City 3_seconds,Longitude-City 3_direction,City 4,Latitude-City 4_degrees,Latitude-City 4_minutes,Latitude-City 4_seconds,Latitude-City 4_direction,Longitude-City 4_degrees,Longitude-City 4_minutes,Longitude-City 4_seconds,Longitude-City 4_direction,Source-Country,Source-date,Source-Type,Language,City,City code,Country
224,2020-06-16,,Social,,,,,,,,government actions,,,,,,,Dying in sea,,,,,,,,,,,,61,,,,,,,,,TN-61-Sfax => Kerkennah,34.0,42.0,56,N,11.0,11,25,E,TN-61-Sfax,34.0,44,26,N,10.0,45.0,37,E,,,,,,,,,,,,,,,,,,,Tunisia,2020-06-16,Written press,French,Sfax,TN-61,Tunisia
225,2020-06-10,,Social,,,,,,,,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-06-10,Written press,French,Tunis,TN-11,Tunisia
226,2020-06-10,,Social,,,,,,,,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-06-10,Written press,French,Tunis,TN-11,Tunisia
227,,,Social,,,,,,,,OSC actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,,Written press,French,Tunis,TN-11,Tunisia
228,2020-02-14,2020-04-06,Social,,,,,,,,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,2020-04-12,Written press,French,Tunis,TN-11,Tunisia
229,2020-10-04,2020-01-01,Movements,Social,,,,,,,jobs,,,,,,,Dying in sea,Departures,,,,,,,,,,,60,,,,2000,,,,,TN-61-Sfax => Kerkennah,34.0,42.0,56,N,11.0,11,25,E,TN-61-Sfax,34.0,44,26,N,10.0,45.0,37,E,,,,,,,,,,,,,,,,,,,France,2020-06-20,Video,French,Sfax,TN-61,Tunisia
230,2020-06-20,2020-06-14,Movements,Health,,,quarantine,,,,,,,,,,,Rescued at sea,,,,,,,,,,,20.0,,,20,,,,,,,TN-61-Sfax => Kerkennah,34.0,42.0,56,N,11.0,11,25,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-06-20,Written press,Arabic,Sfax,TN-61,Tunisia
231,2020-04-20,,Social,,,,,,,,government actions,OSC actions,accomodation,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,56,N,11.0,11,25,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-04-20,Written press,French,Tunis,TN-11,Tunisia
232,2020-03-22,,Social,,,,,,,,government actions,jobs,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,56,N,11.0,11,25,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-04-09,Written press,Arabic,Tunis,TN-11,Tunisia
233,2020-03-01,2020-03-22,Social,,,,,,,,government actions,accomodation,jobs,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,56,N,11.0,11,25,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-04-09,Written press,French,Tunis,TN-11,Tunisia
234,2020-04-04,,Social,,,,,,,,OSC actions,government actions,accomodation,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,56,N,11.0,11,25,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-04-04,Written press,French,Tunis,TN-11,Tunisia
235,2020-03-28,,Social,,,,,,,,NGOs actions,OSC actions,government actions,jobs,,,,,,,,,,,,,,,,,,,,,,,,,TN-61-Sfax,34.0,44.0,26,N,10.0,45,37,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-03-28,Radio,Arabic,Sfax,TN-61,Tunisia
236,2020-05-04,,Social,,,,,,,,OSC actions,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,56,N,11.0,11,25,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qatar,2020-05-15,Video,Arabic,Tunis,TN-11,Tunisia
237,2020-05-10,,Social,,,,,,,,OSC actions,accomodation,jobs,,,,,,,,,,,,,,,,,,,,,,,,,,TN-21-Nabeul,36.0,45.0,0,N,10.0,45,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qatar,2020-05-10,Written press,Arabic,Nabeul,TN-21,Tunisia
238,2020-04-29,2020-04-15,Social,Health,,,access to health care,risk of infections,,,Details on lockdown,government actions,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-04-29,Report,French,Tunis,TN-11,Tunisia
239,2020-05-04,,Social,,,,,,,,NGOs actions,government actions,jobs,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,56,N,11.0,11,25,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-05-06,Written press,Arabic,Tunis,TN-11,Tunisia
240,2020-05-07,2020-01-01,Movements,Health,,,quarantine,,,,,,,,,,,Arrival by sea,Departure by sea,,,,,,,,,,190.0,,,,,,,,,,TN-11-Tunis,36.0,48.0,56,N,11.0,11,25,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,2020-05-10,Written press,Arabic,Tunis,TN-11,Tunisia
241,2020-05-26,,Social,,,,,,,,government actions,OSC actions,NGOs actions,jobs,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,56,N,11.0,11,25,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-05-26,Written press,Arabic,Tunis,TN-11,Tunisia
242,2020-04-08,,Social,,,,,,,,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,56,N,11.0,11,25,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,2020-04-08,Written press,Arabic,Tunis,TN-11,Tunisia
243,2020-06-08,,Social,,,,,,,,OSC actions,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,56,N,11.0,11,25,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-06-08,Written press,Arabic,Tunis,TN-11,Tunisia
244,2020-06-08,,Social,,,,,,,,OSC actions,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,56,N,11.0,11,25,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-06-08,Written press,Arabic,Tunis,TN-11,Tunisia
245,2020-06-08,,Social,,,,,,,,OSC actions,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,56,N,11.0,11,25,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-06-08,Written press,Arabic,Tunis,TN-11,Tunisia
246,2020-03-22,,Social,,,,,,,,jobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,56,N,11.0,11,25,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-06-03,Written press,Arabic,Tunis,TN-11,Tunisia
247,2020-03-25,,Social,,,,,,,,NGOs actions,accomodation,,,,,,,,,,,,,,,,,,,,,,,,,,,LY-MI-Misratah,32.0,22.0,40,N,15.0,5,24,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,2020-06-21,Written press,Arabic,Misratah,LY-MI,Libya
248,2020-01-01,,Movements,,,,,,,,,,,,,,,Arrival by sea,,,,,,,,,,,,,,,8988,,,,,,IT-82-Sicilia => Lampedusa,35.0,31.0,0,N,12.0,35,0,E,IT-82-Sicilia,37.0,35,59,N,14.0,0.0,55,E,,,,,,,,,,,,,,,,,,,France,2020-07-13,Written press,Arabic,Sicilia,IT-82,Italy
249,2020-04-29,2020-04-30,Social,,,,,,,,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,TN-51-Sousse,35.0,50,,N,10.0,38.0,,E,TN-61-Sfax,34.0,44.0,26,N,10.0,45.0,37,E,,,,,,,,,,Tunisia,,Report,French,Tunis,TN-11,Tunisia
250,2020-04-01,,Social,,,,,,,,NGOs actions,OSC actions,jobs,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,56,N,11.0,11,25,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qatar,2020-04-10,Video,Arabic,Tunis,TN-11,Tunisia
251,2020-03-12,,Social,,,,,,,,NGOs actions,OSC actions,jobs,accomodation,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,56,N,11.0,11,25,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qatar,2020-04-15,Video,Arabic,Tunis,TN-11,Tunisia
252,2020-03-03,,Social,,,,,,,,NGOs actions,OSC actions,government actions,jobs,accomodation,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,56,N,11.0,11,25,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-04-15,Video,Arabic,Tunis,TN-11,Tunisia
253,2020-04-29,,Social,,,,,,,,OSC actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,56,N,11.0,11,25,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,2020-05-01,Video,Arabic,Tunis,TN-11,Tunisia
254,2020-05-01,,Social,,,,,,,,OSC actions,NGOs actions,government actions,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,56,N,11.0,11,25,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-05-05,Video,Arabic,Tunis,TN-11,Tunisia
255,2020-05-04,,Social,,,,,,,,jobs,accomodation,OSC actions,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,56,N,11.0,11,25,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,2020-05-05,Video,Arabic,Tunis,TN-11,Tunisia
256,2020-03-28,,Social,,,,,,,,jobs,accomodation,NGOs actions,Details on lockdown,OSC actions,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,56,N,11.0,11,25,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,2020-03-28,Video,Arabic,Tunis,TN-11,Tunisia
257,2020-05-04,,Social,,,,,,,,jobs,accomodation,OSC actions,Details on lockdown,government actions,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,56,N,11.0,11,25,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,2020-05-04,Video,Arabic,Tunis,TN-11,Tunisia
258,2020-04-22,,Social,,,,,,,,jobs,accomodation,OSC actions,Details on lockdown,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,56,N,11.0,11,25,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qatar,2020-04-22,Video,Arabic,Tunis,TN-11,Tunisia
259,2020-04-18,,Social,,,,,,,,jobs,NGOs actions,Details on lockdown,government actions,,,,,,,,,,,,,,,,,,,,,,,,,TN-61-Sfax,34.0,44.0,26,N,10.0,45,37,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-04-18,Video,Arabic,Sfax,TN-61,Tunisia
260,2020-04-06,,Health,,,,risk of infections,,,,OSC actions,government actions,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,,Written press,French,Tunis,TN-11,Tunisia
261,2020-04-27,,Social,,,,,,,,jobs,OSC actions,Details on lockdown,,,,,,,,,,,,,,,,,,,,,,,,,,TN-12-L'Ariana => Raoued,36.0,57.0,16,N,10.0,11,28,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-04-27,Video,French,L'Ariana,TN-12,Tunisia
262,2020-03-01,,Social,,,,,,,,OSC actions,NGOs actions,jobs,accomodation,government actions,Details on lockdown,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,56,N,11.0,11,25,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-03-29,Video,Arabic,Tunis,TN-11,Tunisia
263,2020-03-01,,Social,,,,,,,,Details on lockdown,OSC actions,NGOs actions,accomodation,jobs,government actions,OSC actions,,,,,,,,,,,,,,,,,,,,,,TN-12-L'Ariana => Raoued,36.0,57.0,16,N,10.0,11,28,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Germany,2020-03-01,Video,Arabic,L'Ariana,TN-12,Tunisia
264,2020-04-15,,Social,,,,,,,,Details on lockdown,NGOs actions,OSC actions,,,,,,,,,,,,,,,,,,,,,,,,,,TN-82-Mdenine,33.0,21.0,17,N,10.0,30,19,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-05-08,Video,Arabic,Mdenine,TN-82,Tunisia
265,2020-05-01,,Social,,,,,,,,Details on lockdown,accomodation,OSC actions,NGOs actions,government actions,,,,,,,,,,,,,,,,,,,,,,,,TN-51-Sousse,35.0,50.0,0,N,10.0,38,0,E,TN-61-Sfax,34.0,44,26,N,10.0,45.0,37,E,,,,,,,,,,,,,,,,,,,Tunisia,2020-05-03,Video,Arabic,Sousse,TN-51,Tunisia
266,2020-05-12,,Movements,,,,,,,,,,,,,,,Arrival by sea,,,,,,,,,,,,,,,191,,,,,,TN-61-Sfax,34.0,44.0,26,N,10.0,45,37,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-05-12,Written press,French,Sfax,TN-61,Tunisia
267,2020-09-30,,Movements,,,,,,,,,,,,,,,Arrival by sea,,,,,,,,,,,,,,,9884,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,IT-82-Sicilia,37.0,35,59,N,14.0,0.0,55,E,,,,,,,,,,,,,,,,,,,International,2020-09-30,Written press,English,Tunis,TN-11,Tunisia
268,2020-05-17,,Movements,,,,,,,,,,,,,,,Arrival by sea,Dying in sea,,,,,,,,,,,3161,,,6875,,,,,,IT-82-Sicilia => Lampedusa,37.0,35.0,59,N,14.0,0,55,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,International,2020-05-17,Written press,English,Sicilia,IT-82,Italy
269,2020-05-01,2020-06-15,Movements,Health,,,quarantine,access to health care,,,,,,,,,,Rescued at sea,Departure by sea,,,,,,,,,,4000.0,,,4650,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,LY-TB-Tarabulus,32.0,52,3,N,13.0,11.0,14,E,IT-82-Sicilia,37.0,35.0,59,N,14.0,0.0,55,E,ES-ML-Melilla,33.0,23.0,0,N,7.0,8.0,0,W,International,2020-05-06,Written press,French,Tunis,TN-11,Tunisia
270,2020-05-20,,Movements,,,,,,,,,,,,,,,Arrivals through borders,,,,,,,,,,,,,,,,,,,,,TN-82-Mdenine => Ben Gardane,33.0,8.0,20,N,11.0,13,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-05-20,Social media,Arabic,Mdenine,TN-82,Tunisia
271,2020-04-07,,Social,,,,,,,,OSC actions,government actions,Details on lockdown,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,2020-04-16,Written press,French,Tunis,TN-11,Tunisia
272,2020-05-20,,Movements,Health,,,quarantine,,,,,,,,,,,Arrivals through borders,,,,,,,,,,,652.0,,,,,652,,,,,TN-82-Mdenine => Ben Gardane,33.0,8.0,20,N,11.0,13,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-05-20,Radio,French,Mdenine,TN-82,Tunisia
273,2020-05-17,,Movements,,,,,,,,,,,,,,,Arrivals through borders,,,,,,,,,,,,,,,,,,,,,TN-82-Mdenine => Ben Gardane,33.0,8.0,20,N,11.0,13,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-05-17,Social media,Arabic,Mdenine,TN-82,Tunisia
274,2020-05-17,,Movements,,,,,,,,,,,,,,,Arrivals through borders,,,,,,,,,,,,,,,,,,,,,TN-82-Mdenine => Ben Gardane,33.0,8.0,20,N,11.0,13,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-05-17,Social media,Arabic,Mdenine,TN-82,Tunisia
275,2020-05-17,,Movements,,,,,,,,,,,,,,,Arrivals through borders,,,,,,,,,,,,,,,,,,,,,TN-82-Mdenine => Ben Gardane,33.0,8.0,20,N,11.0,13,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-05-17,Social media,Arabic,Mdenine,TN-82,Tunisia
276,2020-05-28,,Movements,,,,,,,,,,,,,,,Departures,,,,,,,,,,,,,,,,,,,,,TN-82-Mdenine => Ben Gardane,33.0,8.0,20,N,11.0,13,0,E,LY-NQ-An Nuqat al Khams => Ras Ajdir,33.0,8,55,N,11.0,33.0,32,E,,,,,,,,,,,,,,,,,,,Tunisia,2020-05-28,Radio,French,Mdenine,TN-82,Tunisia
277,2020-05-21,2020-04-16,Movements,Security,,,,,,,,,,,,,,Arrivals through borders,,,,,,,,,,,,,,,,700,,,,,LY-NQ-An Nuqat al Khams => Ras Ajdir,33.0,8.0,55,N,11.0,33,32,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-04-21,Written press,French,An Nuqat al Khams,LY-NQ,Libya
278,2020-03-19,2020-04-07,Movements,Health,Security,,access to health care,,,,,,,,,,,Arrivals through borders,,,,,,Armed clashes,,,,,,,,,,,,,,376,LY-NQ-An Nuqat al Khams => Ras Ajdir,33.0,8.0,55,N,11.0,33,32,E,LY-TB-Tarabulus,32.0,52,3,N,13.0,11.0,14,E,,,,,,,,,,,,,,,,,,,France,2020-04-14,Written press,French,An Nuqat al Khams,LY-NQ,Libya
279,2020-04-21,,Security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-82-Mdenine => Ben Gardane,33.0,8.0,20,N,11.0,13,0,E,LY-NQ-An Nuqat al Khams => Zuwara,32.0,56,0,N,12.0,5.0,0,E,,,,,,,,,,,,,,,,,,,Tunisia,2020-04-21,Written press,French,Mdenine,TN-82,Tunisia
280,2020-04-21,,Movements,,,,,,,,jobs,,,,,,,Departures,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-04-21,Written press,French,Tunis,TN-11,Tunisia
281,2020-04-14,,Movements,Health,Social,,quarantine,,,,Details on lockdown,,,,,,,Departures,,,,,,,,,,,,,,,,,,,,21,TN-22-Zaghouan,36.0,24.0,10,N,10.0,8,36,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-04-28,Radio,French,Zaghouan,TN-22,Tunisia
282,2020-04-02,,Movements,Health,Social,,quarantine,,,,Details on lockdown,,,,,,,Departures,Rescued when crossing borders,,,,,,,,,,1400.0,,,,,179,,,,,NE-1-Agadez,16.0,58.0,0,N,7.0,59,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,2020-05-06,Written press,French,Agadez,NE-1,Niger
283,2020-04-10,2020-03-25,Health,Movements,Social,,quarantine,,,,Details on lockdown,,,,,,,,,,,,,,,,,,250.0,,,,,,,,,,NE-1-Agadez,16.0,58.0,0,N,7.0,59,0,E,LY-TB-Tarabulus,32.0,52,30,N,13.0,11.0,14,E,,,,,,,,,,,,,,,,,,,Niger,2020-04-13,Written press,French,Agadez,NE-1,Niger
284,2020-04-11,,Health,Movements,,,quarantine,,,,,,,,,,,Rescued when crossing borders,,,,,,,,,,,764.0,,,,,,,,,,NE-1-Agadez,16.0,58.0,0,N,7.0,59,0,E,LY-TB-Tarabulus,32.0,52,30,N,13.0,11.0,14,E,,,,,,,,,,,,,,,,,,,France,2020-04-11,Written press,French,Agadez,NE-1,Niger
285,2020-04-20,2020-04-02,Health,Movements,Security,,quarantine,access to health care,,,,,,,,,,Rescued when crossing borders,,,,,,Riots,,,,,640.0,,,,,,,,,,NE-1-Agadez => Arlit,18.0,44.0,0,N,7.0,23,0,E,NE-1-Agadez => Assamaka,19.0,22,0,N,5.0,48.0,0,E,,,,,,,,,,,,,,,,,,,France,2020-04-24,Written press,French,Agadez,NE-1,Niger
286,2020-07-01,,Security,Movements,,,,,,,,,,,,,,,,,,,,Armed clashes,,,,,,,,,,,,,,,NE-1-Agadez,16.0,58.0,0,N,7.0,59,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,2020-08-04,Written press,French,Agadez,NE-1,Niger
287,2020-03-29,2020-04-15,Health,Movements,,,quarantine,access to health care,,,,,,,,,,Rescued when crossing borders,Arrivals through borders,,,,,,,,,,926.0,,,,,,,,,926,NE-1-Agadez => Assamaka,19.0,22.0,0,N,5.0,48,0,E,NE-1-Agadez => Arlit,18.0,44,0,N,7.0,23.0,0,E,NE-1-Agadez,16.0,58.0,0,N,7.0,59.0,0,E,,,,,,,,,,Niger,2020-04-29,Written press,French,Agadez,NE-1,Niger
288,2020-08-01,,Movements,,,,,,,,,,,,,,,Rescued at sea,,,,,,,,,,,,,,,70,,,,,,TN-82-Mdenine => Zarzis,33.0,30.0,0,N,11.0,7,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-08-01,Written press,French,Mdenine,TN-82,Tunisia
289,,,Social,,,,,,,,jobs,accomodation,NGOs actions,government actions,Details on lockdown,,,,,,,,,,,,,,,,,,,,,,,,TN-12-L'Ariana,36.0,51.0,45,N,10.0,11,44,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-04-24,Written press,French,L'Ariana,TN-12,Tunisia
290,2020-03-22,,Social,,,,,,,,OSC actions,jobs,Details on lockdown,government actions,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-04-05,Written press,French,Tunis,TN-11,Tunisia
291,31-07-2020,,Movements,,,,,,,,,,,,,,,Departures,Rescued at sea,,,,,,,,,,,,,70,,,,,,,LY-ZA-Az Zawiyah,32.0,45.0,16,N,12.0,43,47,E,TN-82-Mdenine => Zarzis,33.0,30,,N,11.0,7.0,,E,,,,,,,,,,,,,,,,,,,Tunisia,2020-07-31,Written press,French,Az Zawiyah,LY-ZA,Libya
292,,,Social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-08-03,Written press,French,,,
293,24-03-2020,2020-03-25,Health,Social,Security,,infections,quarantine,,,government actions,,,,,,,,,,,,,Armed clashes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,2020-03-26,Written press,French,,,
294,15-04-2020,,Movements,Health,,,risk of infections,,,,NGOs actions,government actions,,,,,,Arrival by sea,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,08-05-2020,Written press,French,,,
295,,,Social,,,,,,,,Details on lockdown,jobs,accomodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,09-05-2020,Radio,French,,,
296,18-03-2020,,Social,Health,Security,,risk of infections,access to health care,,,Details on lockdown,government actions,accomodation,,,,,,,,,,,Armed clashes,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,LY-MI-Misratah,32.0,22,40,N,15.0,5.0,"24,5",E,,,,,,,,,,,,,,,,,,,France,26-03-2020,Written press,French,tripoli,LY-TB,Libya
297,,,Movements,,,,,,,,,,,,,,,Departure by sea,,,,,,Armed clashes,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,14-04-2020,Radio,French,tripoli,LY-TB,Libya
298,24-03-2020,26-03-2020,Health,Security,,,infections,risk of infections,access to health care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,28-03-2020,Written press,French,,,
299,,,Social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-12-L'Ariana => Raoued,36.0,57.0,"16,15",N,10.0,"11,28",91,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-04-27,Written press,French,L'Ariana,TN-12,Tunisia
300,31-03-2020,,Health,Social,,,infections,access to health care,,,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,LY-MI-Misratah,32.0,22.0,40,N,15.0,5,43975,E,LY-TB-Tarabulus,32.0,52,"30,68",N,13.0,11.0,"14,86",E,,,,,,,,,,,,,,,,,,,Turkey,01-04-2020,Written press,French,Misratah,LY-MI,Libya
301,,,Health,Social,,,risk of infections,,,,Details on lockdown,jobs,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,LY-ZA-Az Zawiyah,32.0,45.0,16,N,12.0,43,47,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,12-05-2020,Video,French,Az Zawiyah,LY-ZA,Libya
302,15-04-2020,,Movements,,,,,,,,,,,,,,,Rescued at sea,Dying in sea,,,,,,,,,,,5,,51,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,16-04-2020,Written press,French,tripoli,LY-TB,Libya
303,20-03-2020,,Movements,Social,,,,,,,NGOs actions,,,,,,,Departure by sea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,23-03-2020,Radio,French,,,
